epoch,time_sec,lr,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc
1,20.584900617599487,9.990232305719945e-05,0.3985109114983061,0.41385636417544447,0.807769775390625,0.8559310052311607,0.7396908791007392,0.7935769293789939,0.9025886471660645
2,18.934138298034668,9.960967771506666e-05,0.3648685800471867,0.4046406270645093,0.81390380859375,0.8544413002967769,0.7563076547131774,0.8023851189318815,0.9056645027343674
3,18.968172073364258,9.912321891107009e-05,0.34221011379850097,0.4130312352499459,0.82012939453125,0.8450945509652764,0.783554279430631,0.813161732073797,0.8994407481482934
4,18.9711971282959,9.844486647586723e-05,0.3247898706504202,0.4082670386706013,0.822906494140625,0.8776808693165571,0.7500152727717027,0.8088414533715452,0.9042705221506488
5,18.94492745399475,9.757729755661011e-05,0.3108816409621795,0.36490643629804254,0.844482421875,0.823583443366439,0.8764127313824913,0.8491772226826092,0.9261242314351801
6,18.970547199249268,9.652393605146844e-05,0.301772453054582,0.4779538187867729,0.793060302734375,0.9242477876106194,0.6380353106481764,0.7549242834941632,0.8990666076167924
7,18.95730495452881,9.528893909706797e-05,0.2927629369260103,0.4470927230431698,0.80206298828125,0.8694579439252337,0.7104282485185411,0.7819392146315223,0.8899021436571416
8,18.953309535980225,9.387718066217124e-05,0.2864631134452793,0.3943235994374845,0.822906494140625,0.8868629173989455,0.7398741523611705,0.8067277268942548,0.9129946396641206
9,18.946573734283447,9.229423231234974e-05,0.27917150413304626,0.38832204704522155,0.816986083984375,0.9095072646873026,0.7036471378825829,0.7934419453725071,0.9227824402080813
10,18.9827938079834,9.054634122155989e-05,0.27382028458123386,0.36859346233541146,0.8466796875,0.889087043007065,0.7918626672368502,0.8376631769419671,0.9205889744032891
11,18.96304440498352,8.864040551740155e-05,0.26964132240573235,0.46072857634862885,0.794769287109375,0.9272550062023747,0.6393182234711956,0.7568251672391972,0.9062781163028485
12,18.931178331375122,8.658394705735986e-05,0.2651307289579563,0.3439640526776202,0.85858154296875,0.8567086145054411,0.8608955953326409,0.8587970016454385,0.9316236809467084
13,18.93390679359436,8.438508174347008e-05,0.2620320584246656,0.3651115537795704,0.84185791015625,0.8986529826812059,0.7702975135927668,0.8295394736842105,0.9273189628376314
14,18.96978187561035,8.205248749256013e-05,0.25821581159107154,0.35135886011994444,0.851043701171875,0.9061660302644605,0.7828822774757163,0.8400249090491954,0.9299298961990575
15,18.927282094955444,7.959536998847742e-05,0.2553790079909959,0.3865816018078476,0.8251953125,0.8339715021028185,0.8116561793634309,0.8226625386996904,0.9113486038648928
16,18.967325687408447,7.702342635146032e-05,0.25169369562354404,0.3172847022942733,0.86993408203125,0.8863853960554031,0.848371922536502,0.8669621675614934,0.9406854832702641
17,18.990493535995483,7.434680686803489e-05,0.24769304113215185,0.36340986742288806,0.84625244140625,0.9320521619766644,0.7466552629971287,0.829116070822875,0.9339299989277489
18,18.93462347984314,7.157607493247108e-05,0.24521026429283665,0.3460246383037884,0.85211181640625,0.8887914164248599,0.8046307043802309,0.8446197255354624,0.9336834701850295
19,18.93995213508606,6.872216535789155e-05,0.24292355541183497,0.4638089329091599,0.813507080078125,0.9470885634588564,0.6637546581953693,0.7805035738658812,0.9140441218760886
20,18.977880239486694,6.579634122155988e-05,0.23987715899966133,0.3402908923890209,0.8568115234375,0.8971498537514455,0.8057303439428187,0.8489861602832314,0.9340810484000888
21,18.942617654800415,6.28101494146603e-05,0.23728149814087374,0.3149052608059719,0.873931884765625,0.9007203667321545,0.8402468079907142,0.8694332943519074,0.943278494245042
22,18.943742752075195,5.9775375071993364e-05,0.23623385941391462,0.29656286534736864,0.87628173828125,0.8919228565972885,0.8560693994746167,0.8736284289276808,0.9476883233706385
23,18.958789825439453,5.670399506143306e-05,0.2331791590240755,0.3404518164024921,0.852447509765625,0.9068717369832087,0.7852648298613233,0.8416985888747013,0.9364814356279485
24,18.9388484954834,5.3608130716701005e-05,0.23053532619996986,0.2896602991822874,0.8809814453125,0.9101914599644714,0.8451340949355489,0.8764571718195641,0.9520447280632848
25,18.963224411010742,5.049999999999999e-05,0.22977353697206127,0.3345805284770904,0.86151123046875,0.907768663403874,0.8045085222066101,0.8530250032387615,0.9378495477741519
26,18.988504648208618,4.7391869283298976e-05,0.2262806633261789,0.3144252386846347,0.869598388671875,0.9110929853181077,0.8188649276070621,0.862520510923072,0.9475743573316574
27,18.95695996284485,4.429600493856693e-05,0.2258220052026445,0.3069022127892822,0.8662109375,0.9169855959919282,0.8050583419879039,0.8573845152895251,0.9508470574043243
28,18.9472975730896,4.122462492800662e-05,0.22336159911355935,0.28794675116660073,0.88232421875,0.8985793463719182,0.8616897794611766,0.8797480197093495,0.9542406432485012
29,18.972389936447144,3.8189850585339674e-05,0.22312957035501313,0.3352073674323037,0.856658935546875,0.9185913068426338,0.7823935487812328,0.8450397545445548,0.9432035357534719
