epoch,time_sec,lr,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc
1,30.948727130889893,9.990232305719945e-05,0.3236889216750569,0.38007389176345896,0.85101318359375,0.8408403062132811,0.8655996090170444,0.8530403371462975,0.9274724505145153
2,35.635075092315674,9.960967771506666e-05,0.2394444171077339,0.2978095077123726,0.878143310546875,0.9212389380530973,0.8267456778056081,0.8714382304645997,0.9517294881460622
3,35.485124349594116,9.912321891107009e-05,0.20666165108195855,0.32178001149441116,0.871795654296875,0.9294184076792772,0.8044474311197997,0.8624291842682648,0.9484250467108023
4,34.1948184967041,9.844486647586723e-05,0.1895316170202932,0.3031869023834588,0.885284423828125,0.9263592101704085,0.8368867982161403,0.8793529543922713,0.9528748035312845
5,36.13007640838623,9.757729755661011e-05,0.17649483628565577,0.2900882530520903,0.8853759765625,0.9427789089377238,0.8203311136905126,0.8773030184241474,0.9576396121416716
6,34.35796141624451,9.652393605146844e-05,0.1685620749312875,0.2879210626560962,0.88665771484375,0.9256643121426169,0.8406133545115768,0.8810911186527502,0.9569435988080119
7,36.141144037246704,9.528893909706797e-05,0.16141917750246648,0.31236478842038196,0.881622314453125,0.9362861534162359,0.8187427454334413,0.8735782029136655,0.9553972220583817
8,36.05945944786072,9.387718066217124e-05,0.15501204787369716,0.31398632602213183,0.876983642578125,0.9564895663756104,0.7896633881116745,0.8651072516146304,0.9585752363481678
9,34.3934383392334,9.229423231234974e-05,0.14912693762607887,0.3218751780950697,0.88897705078125,0.9383047579701164,0.832488239965789,0.8822348828175579,0.9526489110514708
10,36.032795667648315,9.054634122155989e-05,0.14430227552566066,0.3045711089289398,0.889678955078125,0.9444521884583217,0.827845317368196,0.882312725852134,0.9572164337102234
11,34.41292881965637,8.864040551740155e-05,0.1408678894786135,0.34043683709023753,0.871368408203125,0.9373830430401612,0.7956503146190971,0.8607210124574562,0.9510891679490462
12,35.77366614341736,8.658394705735986e-05,0.13687901399316615,0.33390658966527553,0.878814697265625,0.9556748015289621,0.7942452196224571,0.8675140960197512,0.9591229755530862
13,35.774965047836304,8.438508174347008e-05,0.13271660075815817,0.34258785505153355,0.87091064453125,0.948297510894453,0.7843484635591668,0.8585662698943427,0.9493394963494937
14,34.4639105796814,8.205248749256013e-05,0.13053181366149147,0.3267635231859458,0.87103271484375,0.9641464719822643,0.7704807868531981,0.8565025466893039,0.9609154880269796
15,35.8974404335022,7.959536998847742e-05,0.12690673951010467,0.4572348005931417,0.850616455078125,0.962810584059374,0.729122121082534,0.8298279158699808,0.9377443324494167
16,33.82384634017944,7.702342635146032e-05,0.12368602032847775,0.33685190151663846,0.8782958984375,0.9608427008114345,0.7885026574622762,0.8661834776189518,0.9573062412213695
17,30.982320070266724,7.434680686803489e-05,0.12050721873220027,0.34074292021614383,0.875396728515625,0.9637626453268912,0.779888814222005,0.8621306770217795,0.9590944807837091
18,32.047367572784424,7.157607493247108e-05,0.11964591289142845,0.33921334974002093,0.878692626953125,0.9479543154546769,0.8011485124320362,0.8683905572294143,0.9550249460362376
19,30.900476455688477,6.872216535789155e-05,0.11529425999810883,0.4231424366662395,0.86346435546875,0.9597989949748744,0.7584458427515426,0.8473245973245973,0.9441945774248983
20,32.364360332489014,6.579634122155988e-05,0.11312522223806809,0.4645050956605701,0.845611572265625,0.9651258430662938,0.7168428126336368,0.822659235110597,0.9394920557205102
21,32.41051888465881,6.28101494146603e-05,0.11128188529028193,0.4817559799666924,0.838623046875,0.9676711403730902,0.7003482191948195,0.8125886022115112,0.9396571979778616
22,31.14929986000061,5.9775375071993364e-05,0.10929504225100573,0.45953331750206416,0.86383056640625,0.9520844407320221,0.765960046429226,0.8489403480262713,0.9286499952757691
23,32.335904121398926,5.670399506143306e-05,0.1067651789728643,0.39412305950463633,0.86114501953125,0.9668220238565447,0.7476938114729061,0.8432547884800882,0.9559750504582613
24,31.956769466400146,5.3608130716701005e-05,0.10363119120802367,0.37257588439752,0.873077392578125,0.9467944964871194,0.7903353900665893,0.8615189957713182,0.9533090460841929
25,31.457264184951782,5.049999999999999e-05,0.10158688131468807,0.3486146403483872,0.87567138671875,0.9490176028047622,0.7937564909279736,0.8644710578842315,0.9572119316931241
26,32.402912855148315,4.7391869283298976e-05,0.10002800746406137,0.3292230580555042,0.885467529296875,0.9621245421245421,0.8023092430814344,0.87497917985276,0.9628788648089192
27,31.09130311012268,4.429600493856693e-05,0.09873558065010002,0.39728412352269515,0.86260986328125,0.9667269723904665,0.7508094569002383,0.8451963413795475,0.9549388191149916
28,32.42502188682556,4.122462492800662e-05,0.09663841566771225,0.44147893934859894,0.85345458984375,0.9611673710230444,0.7363919604129757,0.8338983050847457,0.9406040744331358
29,32.34654378890991,3.8189850585339674e-05,0.09534316282270083,0.36168483192886924,0.88421630859375,0.9600497548840272,0.8015761500397092,0.8736849114396058,0.9572770572727095
30,31.11324429512024,3.5203658778440106e-05,0.09258821957405416,0.30436572226608405,0.8922119140625,0.9348871874788265,0.8429348158103732,0.8865330249293241,0.9617405194476876
31,32.451327323913574,3.227783464210844e-05,0.09104108060432736,0.4306996430095751,0.8621826171875,0.9627547434996486,0.7532531003726556,0.845215245407184,0.9491699433447319
32,31.023459911346436,2.942392506752889e-05,0.0891454650218293,0.3643319280454307,0.870941162109375,0.9604065533980582,0.7735353411937198,0.8569011606266708,0.9570248157925292
33,32.313313245773315,2.6653193131965075e-05,0.08752064242571578,0.36522641998089966,0.877105712890625,0.9632187359255368,0.7839208259514937,0.8643696743120811,0.9574297551873882
34,32.30453276634216,2.3976573648539646e-05,0.08658106707616753,0.4329782793902268,0.85980224609375,0.9651576202891681,0.7462887164762662,0.8417281058361469,0.9511679504543128
35,31.114875316619873,2.1404630011522576e-05,0.08504383310219055,0.40908900871363585,0.87115478515625,0.9698305871431887,0.7658989553424156,0.8558847624249044,0.9565780953693073
36,32.35161113739014,1.8947512507439848e-05,0.08264352505830175,0.479628723100177,0.853607177734375,0.9669141381536475,0.7319934021626244,0.8332116407635339,0.949005993181275
37,31.744698524475098,1.66149182565299e-05,0.08150864323965834,0.4003132634788926,0.870361328125,0.9592331590512996,0.7733520679332885,0.8563214503145505,0.9540199941191774
38,31.690518856048584,1.4416052942640132e-05,0.08071687568053676,0.42426365500796237,0.863555908203125,0.963606608478803,0.7553912884110209,0.8468888051779049,0.9524418257154927
39,32.31730103492737,1.235959448259843e-05,0.07958955774961396,0.4206079722935101,0.8653564453125,0.9662325508851283,0.7569185655812817,0.8488627021101671,0.9549764017376691
40,31.12559676170349,1.04536587784401e-05,0.07777250477442976,0.47097891144949244,0.854705810546875,0.9702641387133366,0.7315657645549515,0.8341750548570235,0.949764211464478
41,32.36740684509277,8.70576768765026e-06,0.07695315970011052,0.43774093252432067,0.8609619140625,0.9700007957348612,0.7447003482191948,0.8425490738180813,0.9550572033519699
42,32.37300395965576,7.122819337828748e-06,0.07659422104984515,0.44141786673208117,0.8634033203125,0.9661362389276476,0.7529476449386034,0.8463228730344022,0.9502780281475051
43,31.06963348388672,5.711060902932039e-06,0.07491298449963324,0.42908331681246636,0.868316650390625,0.9646877409406323,0.7643716781721547,0.8529261392685504,0.9534637798717264
44,32.32769775390625,4.476063948531556e-06,0.07536270613968554,0.4190229523628659,0.8656005859375,0.9625763550606974,0.7605229397030974,0.8497030919391168,0.9535506891045908
45,31.018950700759888,3.4227024433898985e-06,0.07402447499839582,0.43900966900764615,0.86407470703125,0.9672182573915772,0.7534363736330869,0.8470467032967033,0.9545976958590805
46,32.37016296386719,2.555133524132766e-06,0.07299926555162983,0.4308691952173831,0.867340087890625,0.9677093059446,0.7597898466613721,0.8512371239861743,0.9554727020910306
47,32.34502029418945,1.8767810889299075e-06,0.07313040572091722,0.4314839213348023,0.866363525390625,0.9685790214162889,0.7570407477549026,0.8498439803861056,0.9560316954073738
48,30.96812677383423,1.3903222849333503e-06,0.07220334614692092,0.4286345880027511,0.87017822265625,0.9639984680199157,0.7688313275093164,0.8554241435562806,0.9538363334282303
49,28.909208297729492,1.0976769428005576e-06,0.0723841306646591,0.442077814561344,0.864654541015625,0.9645748987854251,0.7568574744944713,0.848184027658919,0.9513185901443764
50,30.559313774108887,1e-06,0.07224803422582227,0.46600473696162226,0.856201171875,0.9709137917104307,0.7341315902009897,0.8360815417797258,0.9542307414185882
