epoch,time_sec,lr,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc
1,25.414592266082764,9.990232305719945e-05,0.31813977736237575,0.6389672098011943,0.746673583984375,0.9274210637847001,0.534730282851732,0.6783430852094393,0.8579813951470476
2,23.225411653518677,9.960967771506666e-05,0.23328871122430428,0.33885957158054225,0.86309814453125,0.9421745925429783,0.773413159020099,0.8494933905924982,0.9498726826956629
3,23.15047550201416,9.912321891107009e-05,0.20232455488167034,0.29450909739534836,0.886016845703125,0.9536771042803792,0.8112285417557579,0.8767041890865876,0.9574763586080844
4,23.160974979400635,9.844486647586723e-05,0.1855344320229051,0.39128220131169655,0.855438232421875,0.9617338837726263,0.7400574256216018,0.8364577938891766,0.9438824611662096
5,23.119362831115723,9.757729755661011e-05,0.17335258096227335,0.30633590412617195,0.879302978515625,0.9093787099327265,0.8423239049422689,0.8745678855729282,0.9485763122501607
6,23.145429372787476,9.652393605146844e-05,0.16485277508445506,0.31253739644307643,0.89044189453125,0.8560601838952354,0.9384812755818926,0.8953779798333041,0.9657543238055812
7,23.17362070083618,9.528893909706797e-05,0.1589691672288609,0.3714066037828161,0.8597412109375,0.9668490760567848,0.7447614393060052,0.8413969218027469,0.9483529641457533
8,23.14229679107666,9.387718066217124e-05,0.15242378149696378,0.29428086763073225,0.88623046875,0.9351462994836489,0.8298002321461299,0.8793293196089855,0.9594484041478148
9,23.06990957260132,9.229423231234974e-05,0.1470755115369684,0.3947257368636201,0.857330322265625,0.9510877950933498,0.7531309181990348,0.8406123214346596,0.9444106816962486
10,23.06597900390625,9.054634122155989e-05,0.14435989498679191,0.3580899533953925,0.872039794921875,0.9561666416903941,0.7795833587879528,0.8588928150765607,0.9471309896725144
11,23.113974571228027,8.864040551740155e-05,0.13961257071377986,0.3144073142466368,0.877227783203125,0.9172637555765851,0.8290060480175943,0.870904598401951,0.9552098416619538
12,23.123392343521118,8.658394705735986e-05,0.13563650157811935,0.29368081507709576,0.888580322265625,0.9322909585316111,0.8378031645182967,0.8825251777727726,0.9596948919123064
13,23.13370132446289,8.438508174347008e-05,0.13245585927097636,0.33284559079402243,0.8800048828125,0.9650041127645256,0.7883804752886554,0.867796382220429,0.9610686218009885
14,23.082591772079468,8.205248749256013e-05,0.12940681976988344,0.3221078309143195,0.88433837890625,0.9314081898621305,0.8295558677988881,0.8775365128602818,0.9543623634857379
15,23.180626392364502,7.959536998847742e-05,0.12638114867286276,0.3998924078659911,0.86834716796875,0.9621252779268573,0.7666320483841408,0.8533251733986128,0.9474755811766005
16,23.101881742477417,7.702342635146032e-05,0.12295802131984601,0.4728107903865748,0.84136962890625,0.9735481136074607,0.7015089498442177,0.8154381479903423,0.9409967091838254
17,23.094027519226074,7.434680686803489e-05,0.12067074410470013,0.36208157762303017,0.86669921875,0.9524922705678305,0.7716415175025964,0.8525818427269659,0.9485443417820221
18,23.04031538963318,7.157607493247108e-05,0.11752203590049248,0.32895906573321554,0.88580322265625,0.9606712878511492,0.8043252489461787,0.8755735851566137,0.9620456917594398
19,22.99172019958496,6.872216535789155e-05,0.11548568937678283,0.29280069098604145,0.895477294921875,0.9396739130434782,0.845011912761928,0.8898324166103767,0.9593828874124201
20,23.07150101661682,6.579634122155988e-05,0.11299970478353316,0.38712959250915446,0.87371826171875,0.9657299520219328,0.7746960718431181,0.8597288135593221,0.9510491471218248
21,23.048635959625244,6.28101494146603e-05,0.11066420537804333,0.3498642965932959,0.87506103515625,0.9586727449368507,0.783676461604252,0.8623865546218488,0.9557166529307026
22,22.99692940711975,5.9775375071993364e-05,0.10775802486114117,0.3838176025383291,0.85791015625,0.9444486605448889,0.7602785753558556,0.8424152169498409,0.9457908470293157
23,23.002687215805054,5.670399506143306e-05,0.1063074279339844,0.3685174433157954,0.883514404296875,0.9672424061941632,0.7936953998411632,0.8719170497634308,0.9570426003433208
24,27.050926685333252,5.3608130716701005e-05,0.1040691942198464,0.40265585092492984,0.864471435546875,0.9604694255713403,0.7599731199218034,0.8485385900890147,0.9483830104998401
25,34.868706703186035,5.049999999999999e-05,0.10226973483827351,0.3821191576680576,0.87237548828125,0.967974809922433,0.7699920581587146,0.8577067029601906,0.9569050010428772
26,34.79569911956787,4.7391869283298976e-05,0.10016537264027647,0.37212355717201717,0.8663330078125,0.9555437343263166,0.7681593255544016,0.8516662151178542,0.9513739554551988
27,35.06488013267517,4.429600493856693e-05,0.09818426782089773,0.4037189234022662,0.869293212890625,0.9724046278924328,0.759912028834993,0.8531257501457427,0.9561497518185309
28,32.34971070289612,4.122462492800662e-05,0.09677330187037114,0.4553432263855939,0.851318359375,0.9691504121439647,0.725456655873908,0.8297812871217944,0.9468755351267584
29,35.21329665184021,3.8189850585339674e-05,0.09402285703436064,0.5666850649195112,0.8321533203125,0.9662805662805662,0.6880078196591117,0.803739651727091,0.9317061142395276
30,34.62022686004639,3.5203658778440106e-05,0.09239312572231029,0.35250974146765657,0.88299560546875,0.9602026580512519,0.7988881422200501,0.8721488595438175,0.956592430298391
31,34.3154718875885,3.227783464210844e-05,0.09103111195759084,0.4036130781914835,0.8736572265625,0.965299444486721,0.7749404361903598,0.859708573364961,0.9513670301347293
32,33.94716668128967,2.942392506752889e-05,0.08941531872960695,0.42974713057265035,0.8675537109375,0.9698461057729865,0.7584458427515426,0.8512170037709976,0.9529604834173202
33,31.950818300247192,2.6653193131965075e-05,0.0875583085407925,0.3803169631755736,0.87451171875,0.9624236022032747,0.7792168122670903,0.8611842549456485,0.9558568189583132
34,35.045655250549316,2.3976573648539646e-05,0.08605575073738692,0.4107035928464029,0.8739013671875,0.9608345258718084,0.7793389944407111,0.8606220063414963,0.9506380442290006
35,34.71752643585205,2.1404630011522576e-05,0.08518504005542127,0.42029692419600906,0.866973876953125,0.9658650116369278,0.7605840307899078,0.851020198913155,0.9535821026413631
