epoch,time_sec,lr,train_loss,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc
1,25.01038694381714,9.990232305719945e-05,0.32138671709617483,0.3862972512433771,0.83636474609375,0.8984867134892477,0.7580792962306799,0.8223326706428098,0.9156307541464259
2,22.894347429275513,9.960967771506666e-05,0.23544136489181255,0.37011884672392625,0.841064453125,0.9127894075005548,0.75386401124076,0.8257494646680942,0.9283276325975259
3,22.870396375656128,9.912321891107009e-05,0.20576305449776555,0.37035564377583796,0.861541748046875,0.9445446348061316,0.7679149612071599,0.8471206658354955,0.9440208055253374
4,22.926024675369263,9.844486647586723e-05,0.18952536219967442,0.5105814676644513,0.825286865234375,0.9579246257098606,0.6801270694605657,0.7954699724911579,0.9127358770578069
5,22.90932321548462,9.757729755661011e-05,0.17760414780377687,0.24353260783391306,0.90325927734375,0.9130625273831132,0.8911967743906164,0.9019971557534162,0.9673313988356469
6,22.896801233291626,9.652393605146844e-05,0.16798261958956573,0.30391192689421587,0.884552001953125,0.9146132560284622,0.8480664671024497,0.8800836846609821,0.9544952894055848
7,22.876089334487915,9.528893909706797e-05,0.1622879739607015,0.348703403808031,0.871246337890625,0.9689671144048171,0.7668153216445721,0.8561197694642431,0.9535327983829366
8,22.84573769569397,9.387718066217124e-05,0.15492483777870802,0.35740121048729634,0.864990234375,0.9635234769111369,0.7584458427515426,0.8487728173924933,0.950159552640838
9,22.91160273551941,9.229423231234974e-05,0.15075220864537187,0.2705455432005692,0.900177001953125,0.9196462898885044,0.8767792779033539,0.897701329163409,0.9633211912485512
10,22.904430150985718,9.054634122155989e-05,0.1456352893287658,0.31743651341093937,0.8895263671875,0.9371185627100048,0.8348707923513959,0.8830447143964849,0.9512839095252739
11,22.864845752716064,8.864040551740155e-05,0.14197675405239352,0.41111957955217804,0.854522705078125,0.9646747837231656,0.7357199584580609,0.834783211451149,0.9456355134695417
12,22.87500309944153,8.658394705735986e-05,0.13747172630928617,0.36029507001512684,0.877593994140625,0.9228137402490763,0.8238743967255178,0.8705419100797211,0.9430324702795811
